key,spec
ShapeSuitability_ONZ_SIG36_F0_REG09_Max,[2~0]
ShapeSuitability_ONZ_SIG36_F0_REG10_Max,[3.6~0]
ShapeSuitability_ONZ_SIG36_F2_REG01_Max,[1.4~0.000000001]
ShapeSuitability_ONZ_SIG36_F2_REG02_Max,[1.5~0]
ShapeSuitability_ONZ_SIG36_F2_REG03_Max,[1.6~0]
ShapeSuitability_ONZ_SIG36_F2_REG04_Max,[1.7~0]
ShapeSuitability_ONZ_SIG36_F2_REG06_Max,[1.8~0]
ShapeSuitability_ONZ_SIG36_F2_REG07_Max,[1.8~0]
ShapeSuitability_ONZ_SIG36_F2_REG08_Max,[2.7~0]
ShapeSuitability_ONZ_SIG36_F2_REG09_Max,[2~0]
ShapeSuitability_ONZ_SIG36_F2_REG10_Max,[3.6~0]
ShapeSuitability_ONZ_SIG36_F3_REG01_Max,[1.4~0.000000001]
ShapeSuitability_ONZ_SIG36_F3_REG02_Max,[1.5~0]
ShapeSuitability_ONZ_SIG36_F3_REG03_Max,[1.6~0]
ShapeSuitability_ONZ_SIG36_F3_REG04_Max,[1.7~0]
ShapeSuitability_ONZ_SIG36_F3_REG06_Max,[1.8~0]
ShapeSuitability_ONZ_SIG36_F3_REG07_Max,[1.8~0]
ShapeSuitability_ONZ_SIG36_F3_REG08_Max,[2.7~0]
ShapeSuitability_ONZ_SIG36_F3_REG09_Max,[2~0]
ShapeSuitability_ONZ_SIG36_F3_REG10_Max,[3.6~0]
ShapeSuitability_ONZ_SIG36_F4_REG01_Max,[1.4~0.000000001]
ShapeSuitability_ONZ_SIG36_F4_REG02_Max,[1.5~0]
ShapeSuitability_ONZ_SIG36_F4_REG03_Max,[1.6~0]
ShapeSuitability_ONZ_SIG36_F4_REG04_Max,[1.7~0]
ShapeSuitability_ONZ_SIG36_F4_REG06_Max,[1.8~0]
ShapeSuitability_ONZ_SIG36_F4_REG07_Max,[1.8~0]
ShapeSuitability_ONZ_SIG36_F4_REG08_Max,[2.7~0]
ShapeSuitability_ONZ_SIG36_F4_REG09_Max,[2~0]
ShapeSuitability_ONZ_SIG36_F4_REG10_Max,[3.6~0]
ShapeSuitability_ONZ_SIG37_F0_REG01_Max,[1.4~0.000000001]
ShapeSuitability_ONZ_SIG37_F0_REG02_Max,[1.5~0]
ShapeSuitability_ONZ_SIG37_F0_REG03_Max,[1.6~0]
ShapeSuitability_ONZ_SIG37_F0_REG04_Max,[1.7~0]
ShapeSuitability_ONZ_SIG37_F0_REG06_Max,[1.8~0]
ShapeSuitability_ONZ_SIG37_F0_REG07_Max,[1.8~0]
ShapeSuitability_ONZ_SIG37_F0_REG08_Max,[2.7~0]
ShapeSuitability_ONZ_SIG37_F0_REG09_Max,[2~0]
ShapeSuitability_ONZ_SIG37_F0_REG10_Max,[3.6~0]
ShapeSuitability_ONZ_SIG37_F2_REG01_Max,[1.4~0.000000001]
ShapeSuitability_ONZ_SIG37_F2_REG02_Max,[1.5~0]
ShapeSuitability_ONZ_SIG37_F2_REG03_Max,[1.6~0]
ShapeSuitability_ONZ_SIG37_F2_REG04_Max,[1.7~0]
ShapeSuitability_ONZ_SIG37_F2_REG06_Max,[1.8~0]
ShapeSuitability_ONZ_SIG37_F2_REG07_Max,[1.8~0]
ShapeSuitability_ONZ_SIG37_F2_REG08_Max,[2.7~0]
ShapeSuitability_ONZ_SIG37_F2_REG09_Max,[2~0]
ShapeSuitability_ONZ_SIG37_F2_REG10_Max,[3.6~0]
ShapeSuitability_ONZ_SIG37_F3_REG01_Max,[1.4~0.000000001]
ShapeSuitability_ONZ_SIG37_F3_REG02_Max,[1.5~0]
ShapeSuitability_ONZ_SIG37_F3_REG03_Max,[1.6~0]
ShapeSuitability_ONZ_SIG37_F3_REG04_Max,[1.7~0]
ShapeSuitability_ONZ_SIG37_F3_REG06_Max,[1.8~0]
ShapeSuitability_ONZ_SIG37_F3_REG07_Max,[1.8~0]
ShapeSuitability_ONZ_SIG37_F3_REG08_Max,[2.7~0]
ShapeSuitability_ONZ_SIG37_F3_REG09_Max,[2~0]
ShapeSuitability_ONZ_SIG37_F3_REG10_Max,[3.6~0]
ShapeSuitability_ONZ_SIG37_F4_REG01_Max,[1.4~0.000000001]
ShapeSuitability_ONZ_SIG37_F4_REG02_Max,[1.5~0]
ShapeSuitability_ONZ_SIG37_F4_REG03_Max,[1.6~0]
ShapeSuitability_ONZ_SIG37_F4_REG04_Max,[1.7~0]
ShapeSuitability_ONZ_SIG37_F4_REG06_Max,[1.8~0]
ShapeSuitability_ONZ_SIG37_F4_REG07_Max,[1.8~0]
ShapeSuitability_ONZ_SIG37_F4_REG08_Max,[2.7~0]
ShapeSuitability_ONZ_SIG37_F4_REG09_Max,[2~0]
ShapeSuitability_ONZ_SIG37_F4_REG10_Max,[3.6~0]
ShapeSuitability_ONZ_SIG38_F0_REG01_Max,[1.4~0.000000001]
ShapeSuitability_ONZ_SIG38_F0_REG02_Max,[1.5~0]
ShapeSuitability_ONZ_SIG38_F0_REG03_Max,[1.6~0]
ShapeSuitability_ONZ_SIG38_F0_REG04_Max,[1.7~0]
ShapeSuitability_ONZ_SIG38_F0_REG06_Max,[1.8~0]
ShapeSuitability_ONZ_SIG38_F0_REG07_Max,[1.8~0]
ShapeSuitability_ONZ_SIG38_F0_REG08_Max,[2.7~0]
ShapeSuitability_ONZ_SIG38_F0_REG09_Max,[2~0]
ShapeSuitability_ONZ_SIG38_F0_REG10_Max,[3.6~0]
ShapeSuitability_ONZ_SIG38_F2_REG01_Max,[1.4~0.000000001]
ShapeSuitability_ONZ_SIG38_F2_REG02_Max,[1.5~0]
ShapeSuitability_ONZ_SIG38_F2_REG03_Max,[1.6~0]
ShapeSuitability_ONZ_SIG38_F2_REG04_Max,[1.7~0]
ShapeSuitability_ONZ_SIG38_F2_REG06_Max,[1.8~0]
ShapeSuitability_ONZ_SIG38_F2_REG07_Max,[1.8~0]
ShapeSuitability_ONZ_SIG38_F2_REG08_Max,[2.7~0]
ShapeSuitability_ONZ_SIG38_F2_REG09_Max,[2~0]
ShapeSuitability_ONZ_SIG38_F2_REG10_Max,[3.6~0]
ShapeSuitability_ONZ_SIG38_F3_REG01_Max,[1.4~0.000000001]
ShapeSuitability_ONZ_SIG38_F3_REG02_Max,[1.5~0]
ShapeSuitability_ONZ_SIG38_F3_REG03_Max,[1.6~0]
ShapeSuitability_ONZ_SIG38_F3_REG04_Max,[1.7~0]
ShapeSuitability_ONZ_SIG38_F3_REG06_Max,[1.8~0]
ShapeSuitability_ONZ_SIG38_F3_REG07_Max,[1.8~0]
ShapeSuitability_ONZ_SIG38_F3_REG08_Max,[2.7~0]
ShapeSuitability_ONZ_SIG38_F3_REG09_Max,[2~0]
ShapeSuitability_ONZ_SIG38_F3_REG10_Max,[3.6~0]
ShapeSuitability_ONZ_SIG38_F4_REG01_Max,[1.4~0.000000001]
ShapeSuitability_ONZ_SIG38_F4_REG02_Max,[1.5~0]
ShapeSuitability_ONZ_SIG38_F4_REG03_Max,[1.6~0]
ShapeSuitability_ONZ_SIG38_F4_REG04_Max,[1.7~0]
ShapeSuitability_ONZ_SIG38_F4_REG06_Max,[1.8~0]
ShapeSuitability_ONZ_SIG38_F4_REG07_Max,[1.8~0]
ShapeSuitability_ONZ_SIG38_F4_REG08_Max,[2.7~0]
ShapeSuitability_ONZ_SIG38_F4_REG09_Max,[2~0]
ShapeSuitability_ONZ_SIG38_F4_REG10_Max,[3.6~0]
ShapeSuitability_ONZ_SIG39_F0_REG01_Max,[1.4~0.000000001]
ShapeSuitability_ONZ_SIG39_F0_REG02_Max,[1.5~0]
ShapeSuitability_ONZ_SIG39_F0_REG03_Max,[1.6~0]
ShapeSuitability_ONZ_SIG39_F0_REG04_Max,[1.7~0]
ShapeSuitability_ONZ_SIG39_F0_REG06_Max,[1.8~0]
ShapeSuitability_ONZ_SIG39_F0_REG07_Max,[1.8~0]
ShapeSuitability_ONZ_SIG39_F0_REG08_Max,[2.7~0]
ShapeSuitability_ONZ_SIG39_F0_REG09_Max,[2~0]
ShapeSuitability_ONZ_SIG39_F0_REG10_Max,[3.6~0]
ShapeSuitability_ONZ_SIG39_F2_REG01_Max,[1.4~0.000000001]
ShapeSuitability_ONZ_SIG39_F2_REG02_Max,[1.5~0]
ShapeSuitability_ONZ_SIG39_F2_REG03_Max,[1.6~0]
ShapeSuitability_ONZ_SIG39_F2_REG04_Max,[1.7~0]
ShapeSuitability_ONZ_SIG39_F2_REG06_Max,[1.8~0]
ShapeSuitability_ONZ_SIG39_F2_REG07_Max,[1.8~0]
ShapeSuitability_ONZ_SIG39_F2_REG08_Max,[2.7~0]
ShapeSuitability_ONZ_SIG39_F2_REG09_Max,[2~0]
ShapeSuitability_ONZ_SIG39_F2_REG10_Max,[3.6~0]
ShapeSuitability_ONZ_SIG39_F3_REG01_Max,[1.4~0.000000001]
ShapeSuitability_ONZ_SIG39_F3_REG02_Max,[1.5~0]
ShapeSuitability_ONZ_SIG39_F3_REG03_Max,[1.6~0]
ShapeSuitability_ONZ_SIG39_F3_REG04_Max,[1.7~0]
ShapeSuitability_ONZ_SIG39_F3_REG06_Max,[1.8~0]
ShapeSuitability_ONZ_SIG39_F3_REG07_Max,[1.8~0]
ShapeSuitability_ONZ_SIG39_F3_REG08_Max,[2.7~0]
ShapeSuitability_ONZ_SIG39_F3_REG09_Max,[2~0]
ShapeSuitability_ONZ_SIG39_F3_REG10_Max,[3.6~0]
ShapeSuitability_ONZ_SIG39_F4_REG01_Max,[1.4~0.000000001]
ShapeSuitability_ONZ_SIG39_F4_REG02_Max,[1.5~0]
ShapeSuitability_ONZ_SIG39_F4_REG03_Max,[1.6~0]
ShapeSuitability_ONZ_SIG39_F4_REG04_Max,[1.7~0]
ShapeSuitability_ONZ_SIG39_F4_REG06_Max,[1.8~0]
ShapeSuitability_ONZ_SIG39_F4_REG07_Max,[1.8~0]
ShapeSuitability_ONZ_SIG39_F4_REG08_Max,[2.7~0]
ShapeSuitability_ONZ_SIG39_F4_REG09_Max,[2~0]
ShapeSuitability_ONZ_SIG39_F4_REG10_Max,[3.6~0]
ShapeSuitability_ONZ_SIG40_F0_REG01_Max,[1.4~0.000000001]
ShapeSuitability_ONZ_SIG40_F0_REG02_Max,[1.5~0]
ShapeSuitability_ONZ_SIG40_F0_REG03_Max,[1.6~0]
ShapeSuitability_ONZ_SIG40_F0_REG04_Max,[1.7~0]
ShapeSuitability_ONZ_SIG40_F0_REG06_Max,[1.8~0]
ShapeSuitability_ONZ_SIG40_F0_REG07_Max,[1.8~0]
ShapeSuitability_ONZ_SIG40_F0_REG08_Max,[2.7~0]
ShapeSuitability_ONZ_SIG40_F0_REG09_Max,[2~0]
ShapeSuitability_ONZ_SIG40_F0_REG10_Max,[3.6~0]
ShapeSuitability_ONZ_SIG40_F2_REG01_Max,[1.4~0.000000001]
ShapeSuitability_ONZ_SIG40_F2_REG02_Max,[1.5~0]
ShapeSuitability_ONZ_SIG40_F2_REG03_Max,[1.6~0]
ShapeSuitability_ONZ_SIG40_F2_REG04_Max,[1.7~0]
ShapeSuitability_ONZ_SIG40_F2_REG06_Max,[1.8~0]
ShapeSuitability_ONZ_SIG40_F2_REG07_Max,[1.8~0]
ShapeSuitability_ONZ_SIG40_F2_REG08_Max,[2.7~0]
ShapeSuitability_ONZ_SIG40_F2_REG09_Max,[2~0]
ShapeSuitability_ONZ_SIG40_F2_REG10_Max,[3.6~0]
ShapeSuitability_ONZ_SIG40_F3_REG01_Max,[1.4~0.000000001]
ShapeSuitability_ONZ_SIG40_F3_REG02_Max,[1.5~0]
ShapeSuitability_ONZ_SIG40_F3_REG03_Max,[1.6~0]
ShapeSuitability_ONZ_SIG40_F3_REG04_Max,[1.7~0]
ShapeSuitability_ONZ_SIG40_F3_REG06_Max,[1.8~0]
ShapeSuitability_ONZ_SIG40_F3_REG07_Max,[1.8~0]
ShapeSuitability_ONZ_SIG40_F3_REG08_Max,[2.7~0]
ShapeSuitability_ONZ_SIG40_F3_REG09_Max,[2~0]
ShapeSuitability_ONZ_SIG40_F3_REG10_Max,[3.6~0]
ShapeSuitability_ONZ_SIG40_F4_REG01_Max,[1.4~0.000000001]
ShapeSuitability_ONZ_SIG40_F4_REG02_Max,[1.5~0]
ShapeSuitability_ONZ_SIG40_F4_REG03_Max,[1.6~0]
ShapeSuitability_ONZ_SIG40_F4_REG04_Max,[1.7~0]
ShapeSuitability_ONZ_SIG40_F4_REG06_Max,[1.8~0]
ShapeSuitability_ONZ_SIG40_F4_REG07_Max,[1.8~0]
ShapeSuitability_ONZ_SIG40_F4_REG08_Max,[2.7~0]
ShapeSuitability_ONZ_SIG40_F4_REG09_Max,[2~0]
ShapeSuitability_ONZ_SIG40_F4_REG10_Max,[3.6~0]
ShapeSuitability_ONZ_SIG41_F0_REG01_Max,[1.4~0.000000001]
ShapeSuitability_ONZ_SIG41_F0_REG02_Max,[1.5~0]
ShapeSuitability_ONZ_SIG41_F0_REG03_Max,[1.6~0]
ShapeSuitability_ONZ_SIG41_F0_REG04_Max,[1.7~0]
ShapeSuitability_ONZ_SIG41_F0_REG06_Max,[1.8~0]
ShapeSuitability_ONZ_SIG41_F0_REG07_Max,[1.8~0]
ShapeSuitability_ONZ_SIG41_F0_REG08_Max,[2.7~0]
ShapeSuitability_ONZ_SIG41_F0_REG09_Max,[2~0]
ShapeSuitability_ONZ_SIG41_F0_REG10_Max,[3.6~0]
ShapeSuitability_ONZ_SIG41_F2_REG01_Max,[1.4~0.000000001]
ShapeSuitability_ONZ_SIG41_F2_REG02_Max,[1.5~0]
ShapeSuitability_ONZ_SIG41_F2_REG03_Max,[1.6~0]
ShapeSuitability_ONZ_SIG41_F2_REG04_Max,[1.7~0]
ShapeSuitability_ONZ_SIG41_F2_REG06_Max,[1.8~0]
ShapeSuitability_ONZ_SIG41_F2_REG07_Max,[1.8~0]
ShapeSuitability_ONZ_SIG41_F2_REG08_Max,[2.7~0]
ShapeSuitability_ONZ_SIG41_F2_REG09_Max,[2~0]
ShapeSuitability_ONZ_SIG41_F2_REG10_Max,[3.6~0]
ShapeSuitability_ONZ_SIG41_F3_REG01_Max,[1.4~0.000000001]
ShapeSuitability_ONZ_SIG41_F3_REG02_Max,[1.5~0]
ShapeSuitability_ONZ_SIG41_F3_REG03_Max,[1.6~0]
ShapeSuitability_ONZ_SIG41_F3_REG04_Max,[1.7~0]
ShapeSuitability_ONZ_SIG41_F3_REG06_Max,[1.8~0]
ShapeSuitability_ONZ_SIG41_F3_REG07_Max,[1.8~0]
ShapeSuitability_ONZ_SIG41_F3_REG08_Max,[2.7~0]
ShapeSuitability_ONZ_SIG41_F3_REG09_Max,[2~0]
ShapeSuitability_ONZ_SIG41_F3_REG10_Max,[3.6~0]
ShapeSuitability_ONZ_SIG41_F4_REG01_Max,[1.4~0.000000001]
ShapeSuitability_ONZ_SIG41_F4_REG02_Max,[1.5~0]
ShapeSuitability_ONZ_SIG41_F4_REG03_Max,[1.6~0]
ShapeSuitability_ONZ_SIG41_F4_REG04_Max,[1.7~0]
ShapeSuitability_ONZ_SIG41_F4_REG06_Max,[1.8~0]
ShapeSuitability_ONZ_SIG41_F4_REG07_Max,[1.8~0]
ShapeSuitability_ONZ_SIG41_F4_REG08_Max,[2.7~0]
ShapeSuitability_ONZ_SIG41_F4_REG09_Max,[2~0]
ShapeSuitability_ONZ_SIG41_F4_REG10_Max,[3.6~0]
ShapeSuitability_ONZ_SIG42_F0_REG01_Max,[1.4~0.000000001]
ShapeSuitability_ONZ_SIG42_F0_REG02_Max,[1.5~0]
ShapeSuitability_ONZ_SIG42_F0_REG03_Max,[1.6~0]
ShapeSuitability_ONZ_SIG42_F0_REG04_Max,[1.7~0]
ShapeSuitability_ONZ_SIG42_F0_REG06_Max,[1.8~0]
ShapeSuitability_ONZ_SIG42_F0_REG07_Max,[1.8~0]
ShapeSuitability_ONZ_SIG42_F0_REG08_Max,[2.7~0]
ShapeSuitability_ONZ_SIG42_F0_REG09_Max,[2~0]
ShapeSuitability_ONZ_SIG42_F0_REG10_Max,[3.6~0]
ShapeSuitability_ONZ_SIG42_F2_REG01_Max,[1.4~0.000000001]
ShapeSuitability_ONZ_SIG42_F2_REG02_Max,[1.5~0]
ShapeSuitability_ONZ_SIG42_F2_REG03_Max,[1.6~0]
ShapeSuitability_ONZ_SIG42_F2_REG04_Max,[1.7~0]
ShapeSuitability_ONZ_SIG42_F2_REG06_Max,[1.8~0]
ShapeSuitability_ONZ_SIG42_F2_REG07_Max,[1.8~0]
ShapeSuitability_ONZ_SIG42_F2_REG08_Max,[2.7~0]
ShapeSuitability_ONZ_SIG42_F2_REG09_Max,[2~0]
ShapeSuitability_ONZ_SIG42_F2_REG10_Max,[3.6~0]
ShapeSuitability_ONZ_SIG42_F3_REG01_Max,[1.4~0.000000001]
ShapeSuitability_ONZ_SIG42_F3_REG02_Max,[1.5~0]
ShapeSuitability_ONZ_SIG42_F3_REG03_Max,[1.6~0]
ShapeSuitability_ONZ_SIG42_F3_REG04_Max,[1.7~0]
ShapeSuitability_ONZ_SIG42_F3_REG06_Max,[1.8~0]
ShapeSuitability_ONZ_SIG42_F3_REG07_Max,[1.8~0]
ShapeSuitability_ONZ_SIG42_F3_REG08_Max,[2.7~0]
ShapeSuitability_ONZ_SIG42_F3_REG09_Max,[2~0]
ShapeSuitability_ONZ_SIG42_F3_REG10_Max,[3.6~0]
ShapeSuitability_ONZ_SIG42_F4_REG01_Max,[1.4~0.000000001]
ShapeSuitability_ONZ_SIG42_F4_REG02_Max,[1.5~0]
ShapeSuitability_ONZ_SIG42_F4_REG03_Max,[1.6~0]
ShapeSuitability_ONZ_SIG42_F4_REG04_Max,[1.7~0]
ShapeSuitability_ONZ_SIG42_F4_REG06_Max,[1.8~0]
ShapeSuitability_ONZ_SIG42_F4_REG07_Max,[1.8~0]
ShapeSuitability_ONZ_SIG42_F4_REG08_Max,[2.7~0]
ShapeSuitability_ONZ_SIG42_F4_REG09_Max,[2~0]
ShapeSuitability_ONZ_SIG42_F4_REG10_Max,[3.6~0]
ShapeSuitability_ONZ_SIG43_F0_REG01_Max,[1.4~0.000000001]
ShapeSuitability_ONZ_SIG43_F0_REG02_Max,[1.5~0]
ShapeSuitability_ONZ_SIG43_F0_REG03_Max,[1.6~0]
ShapeSuitability_ONZ_SIG43_F0_REG04_Max,[1.7~0]
ShapeSuitability_ONZ_SIG43_F0_REG06_Max,[1.8~0]
ShapeSuitability_ONZ_SIG43_F0_REG07_Max,[1.8~0]
ShapeSuitability_ONZ_SIG43_F0_REG08_Max,[2.7~0]
ShapeSuitability_ONZ_SIG43_F0_REG09_Max,[2~0]
ShapeSuitability_ONZ_SIG43_F0_REG10_Max,[3.6~0]
ShapeSuitability_ONZ_SIG43_F2_REG01_Max,[1.4~0.000000001]
ShapeSuitability_ONZ_SIG43_F2_REG02_Max,[1.5~0]
ShapeSuitability_ONZ_SIG43_F2_REG03_Max,[1.6~0]
ShapeSuitability_ONZ_SIG43_F2_REG04_Max,[1.7~0]
ShapeSuitability_ONZ_SIG43_F2_REG06_Max,[1.8~0]
ShapeSuitability_ONZ_SIG43_F2_REG07_Max,[1.8~0]
ShapeSuitability_ONZ_SIG43_F2_REG08_Max,[2.7~0]
ShapeSuitability_ONZ_SIG43_F2_REG09_Max,[2~0]
ShapeSuitability_ONZ_SIG43_F2_REG10_Max,[3.6~0]
ShapeSuitability_ONZ_SIG43_F3_REG01_Max,[1.4~0.000000001]
ShapeSuitability_ONZ_SIG43_F3_REG02_Max,[1.5~0]
ShapeSuitability_ONZ_SIG43_F3_REG03_Max,[1.6~0]
ShapeSuitability_ONZ_SIG43_F3_REG04_Max,[1.7~0]
ShapeSuitability_ONZ_SIG43_F3_REG06_Max,[1.8~0]
ShapeSuitability_ONZ_SIG43_F3_REG07_Max,[1.8~0]
ShapeSuitability_ONZ_SIG43_F3_REG08_Max,[2.7~0]
ShapeSuitability_ONZ_SIG43_F3_REG09_Max,[2~0]
ShapeSuitability_ONZ_SIG43_F3_REG10_Max,[3.6~0]
ShapeSuitability_ONZ_SIG43_F4_REG01_Max,[1.4~0.000000001]
ShapeSuitability_ONZ_SIG43_F4_REG02_Max,[1.5~0]
ShapeSuitability_ONZ_SIG43_F4_REG03_Max,[1.6~0]
ShapeSuitability_ONZ_SIG43_F4_REG04_Max,[1.7~0]
ShapeSuitability_ONZ_SIG43_F4_REG06_Max,[1.8~0]
ShapeSuitability_ONZ_SIG43_F4_REG07_Max,[1.8~0]
ShapeSuitability_ONZ_SIG43_F4_REG08_Max,[2.7~0]
ShapeSuitability_ONZ_SIG43_F4_REG09_Max,[2~0]
ShapeSuitability_ONZ_SIG43_F4_REG10_Max,[3.6~0]
ShapeSuitability_ONZ_SIG44_F0_REG01_Max,[1.4~0.000000001]
ShapeSuitability_ONZ_SIG44_F0_REG02_Max,[1.5~0]
ShapeSuitability_ONZ_SIG44_F0_REG03_Max,[1.6~0]
ShapeSuitability_ONZ_SIG44_F0_REG04_Max,[1.7~0]
ShapeSuitability_ONZ_SIG44_F0_REG06_Max,[1.8~0]
ShapeSuitability_ONZ_SIG44_F0_REG07_Max,[1.8~0]
ShapeSuitability_ONZ_SIG44_F0_REG08_Max,[2.7~0]
ShapeSuitability_ONZ_SIG44_F0_REG09_Max,[2~0]
ShapeSuitability_ONZ_SIG44_F0_REG10_Max,[3.6~0]
ShapeSuitability_ONZ_SIG44_F2_REG01_Max,[1.4~0.000000001]
ShapeSuitability_ONZ_SIG44_F2_REG02_Max,[1.5~0]
ShapeSuitability_ONZ_SIG44_F2_REG03_Max,[1.6~0]
ShapeSuitability_ONZ_SIG44_F2_REG04_Max,[1.7~0]
ShapeSuitability_ONZ_SIG44_F2_REG06_Max,[1.8~0]
ShapeSuitability_ONZ_SIG44_F2_REG07_Max,[1.8~0]
ShapeSuitability_ONZ_SIG44_F2_REG08_Max,[2.7~0]
ShapeSuitability_ONZ_SIG44_F2_REG09_Max,[2~0]
ShapeSuitability_ONZ_SIG44_F2_REG10_Max,[3.6~0]
ShapeSuitability_ONZ_SIG44_F3_REG01_Max,[1.4~0.000000001]
ShapeSuitability_ONZ_SIG44_F3_REG02_Max,[1.5~0]
ShapeSuitability_ONZ_SIG44_F3_REG03_Max,[1.6~0]
ShapeSuitability_ONZ_SIG44_F3_REG04_Max,[1.7~0]
ShapeSuitability_ONZ_SIG44_F3_REG06_Max,[1.8~0]
ShapeSuitability_ONZ_SIG44_F3_REG07_Max,[1.8~0]
ShapeSuitability_ONZ_SIG44_F3_REG08_Max,[2.7~0]
ShapeSuitability_ONZ_SIG44_F3_REG09_Max,[2~0]
ShapeSuitability_ONZ_SIG44_F3_REG10_Max,[3.6~0]
ShapeSuitability_ONZ_SIG44_F4_REG01_Max,[1.4~0.000000001]
ShapeSuitability_ONZ_SIG44_F4_REG02_Max,[1.5~0]
ShapeSuitability_ONZ_SIG44_F4_REG03_Max,[1.6~0]
ShapeSuitability_ONZ_SIG44_F4_REG04_Max,[1.7~0]
ShapeSuitability_ONZ_SIG44_F4_REG06_Max,[1.8~0]
ShapeSuitability_ONZ_SIG44_F4_REG07_Max,[1.8~0]
ShapeSuitability_ONZ_SIG44_F4_REG08_Max,[2.7~0]
ShapeSuitability_ONZ_SIG44_F4_REG09_Max,[2~0]
ShapeSuitability_ONZ_SIG44_F4_REG10_Max,[3.6~0]
ShapeSuitability_ONZ_SIG45_F0_REG01_Max,[1.4~0.000000001]
ShapeSuitability_ONZ_SIG45_F0_REG02_Max,[1.5~0]
ShapeSuitability_ONZ_SIG45_F0_REG03_Max,[1.6~0]
ShapeSuitability_ONZ_SIG45_F0_REG04_Max,[1.7~0]
ShapeSuitability_ONZ_SIG45_F0_REG06_Max,[1.8~0]
ShapeSuitability_ONZ_SIG45_F0_REG07_Max,[1.8~0]
ShapeSuitability_ONZ_SIG45_F0_REG08_Max,[2.7~0]
ShapeSuitability_ONZ_SIG45_F0_REG09_Max,[2~0]
ShapeSuitability_ONZ_SIG45_F0_REG10_Max,[3.6~0]
ShapeSuitability_ONZ_SIG45_F2_REG01_Max,[1.4~0.000000001]
ShapeSuitability_ONZ_SIG45_F2_REG02_Max,[1.5~0]
ShapeSuitability_ONZ_SIG45_F2_REG03_Max,[1.6~0]
ShapeSuitability_ONZ_SIG45_F2_REG04_Max,[1.7~0]
ShapeSuitability_ONZ_SIG45_F2_REG06_Max,[1.8~0]
ShapeSuitability_ONZ_SIG45_F2_REG07_Max,[1.8~0]
ShapeSuitability_ONZ_SIG45_F2_REG08_Max,[2.7~0]
ShapeSuitability_ONZ_SIG45_F2_REG09_Max,[2~0]
ShapeSuitability_ONZ_SIG45_F2_REG10_Max,[3.6~0]
ShapeSuitability_ONZ_SIG45_F3_REG01_Max,[1.4~0.000000001]
ShapeSuitability_ONZ_SIG45_F3_REG02_Max,[1.5~0]
ShapeSuitability_ONZ_SIG45_F3_REG03_Max,[1.6~0]
ShapeSuitability_ONZ_SIG45_F3_REG04_Max,[1.7~0]
ShapeSuitability_ONZ_SIG45_F3_REG06_Max,[1.8~0]
ShapeSuitability_ONZ_SIG45_F3_REG07_Max,[1.8~0]
ShapeSuitability_ONZ_SIG45_F3_REG08_Max,[2.7~0]
ShapeSuitability_ONZ_SIG45_F3_REG09_Max,[2~0]
ShapeSuitability_ONZ_SIG45_F3_REG10_Max,[3.6~0]
ShapeSuitability_ONZ_SIG45_F4_REG01_Max,[1.4~0.000000001]
ShapeSuitability_ONZ_SIG45_F4_REG02_Max,[1.5~0]
ShapeSuitability_ONZ_SIG45_F4_REG03_Max,[1.6~0]
ShapeSuitability_ONZ_SIG45_F4_REG04_Max,[1.7~0]
ShapeSuitability_ONZ_SIG45_F4_REG06_Max,[1.8~0]
ShapeSuitability_ONZ_SIG45_F4_REG07_Max,[1.8~0]
ShapeSuitability_ONZ_SIG45_F4_REG08_Max,[2.7~0]
ShapeSuitability_ONZ_SIG45_F4_REG09_Max,[2~0]
ShapeSuitability_ONZ_SIG45_F4_REG10_Max,[3.6~0]
ShapeSuitability_ONZ_SIG46_F0_REG01_Max,[1.4~0.000000001]
ShapeSuitability_ONZ_SIG46_F0_REG02_Max,[2~0]
ShapeSuitability_ONZ_SIG46_F0_REG03_Max,[2.1~0]
ShapeSuitability_ONZ_SIG46_F0_REG04_Max,[2~0]
ShapeSuitability_ONZ_SIG46_F0_REG06_Max,[1.8~0]
ShapeSuitability_ONZ_SIG46_F0_REG07_Max,[1.8~0]
ShapeSuitability_ONZ_SIG46_F0_REG08_Max,[2.7~0]
ShapeSuitability_ONZ_SIG46_F0_REG09_Max,[2~0]
ShapeSuitability_ONZ_SIG46_F0_REG10_Max,[3.6~0]
ShapeSuitability_ONZ_SIG46_F2_REG01_Max,[1.4~0.000000001]
ShapeSuitability_ONZ_SIG46_F2_REG02_Max,[2~0]
ShapeSuitability_ONZ_SIG46_F2_REG03_Max,[2.1~0]
ShapeSuitability_ONZ_SIG46_F2_REG04_Max,[2~0]
ShapeSuitability_ONZ_SIG46_F2_REG06_Max,[1.8~0]
ShapeSuitability_ONZ_SIG46_F2_REG07_Max,[1.8~0]
ShapeSuitability_ONZ_SIG46_F2_REG08_Max,[2.7~0]
ShapeSuitability_ONZ_SIG46_F2_REG09_Max,[2~0]
ShapeSuitability_ONZ_SIG46_F2_REG10_Max,[3.6~0]
ShapeSuitability_ONZ_SIG46_F3_REG01_Max,[1.4~0.000000001]
ShapeSuitability_ONZ_SIG46_F3_REG02_Max,[2~0]
ShapeSuitability_ONZ_SIG46_F3_REG03_Max,[2.1~0]
ShapeSuitability_ONZ_SIG46_F3_REG04_Max,[2~0]
ShapeSuitability_ONZ_SIG46_F3_REG06_Max,[1.8~0]
